start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
11:51:00.000+03,12/2/17,357947074449720,2017-08-31T11:30:47.678+03,10:59:18,201711231059.0,Tanzania,000_TZS,'000 TZS,11,3220,2,3243706,MBEYA MJINI,,,,,1 to 5,,,2015.0,,,0,,,Y,,,Y,,,,,Y,M,Y,,couple,none,45.0,34.0,secondary,1,1,0,4,3,1,0,0,,own_land,2.0,0.0,0.0,acres,Male Female,,,,,,,5.0,acres,,Household Hire_labour,flat,N,own_land others_land_close common_land_close,,,,,,Y,cattle,2,,,,N,4,goats sheep,,🐕,,,,,,,10.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,Y,,,,,Male_Youth_or_Child,N,,,,soil_direct,,,,,,,,,Y,,maize cassava ground_nut,3.0,,,,maize beans ground_nut banana,Male,3.0,1.0,0.0,1.0,N,,,kg,,,,N,,,,,Y,,,No_crop_only Intercrop Rotation,N,,Y,,,,,,N,oct nov,,jul,,,never,never,never,,never,never,never,never,,,,,daily,,daily,Y,,,,,,,,monthly,N,,,,on-farm bought,,,never,,N,,,,bought,,,,weekly,Y,,,,on-farm bought Free,,,weekly,weekly,N,,,,on-farm bought,,,,daily,Y,,bought,,bought,,,,,N,,,bought,,,,,weekly,N,,,on-farm bought,on-farm,,,,weekly,N,,,,on-farm,,,weekly,daily,Y,,on-farm,,on-farm,,N,N,,,,,,,,N,,,,,UnderHalf,,food possessions invest_farm invest_people,,17,3,0,6,0,15,4,4.0,4.0,12,,,-1.3,33.5,1465,4.5509996,1,medium,3,17:13:00.000+03,2017-08-20T18:11:27.168+03,12:12:09,"He is happy since the vaccine increase animals health, but  price is very high",uuid:0fc4b281-e165-4065-9817-c653373e15ab,447832,a63df6ea-dd41-4207-894d-b6c588719a24,2017-11-21T15:09:07,961,,-1,,,20170722,Manyara,86.0,Muleba,M,Muleba,,0,Y,Y,2,dairy_just-starting,1.0,1.0194265470000001,0.0,0.0,0.0,0.0,0.0,2.600832755,Little,dairy,0,0,inactive,9,inactive,2
10:12:00.000+03,8/9/17,357947074450462,2017-11-17T11:36:44.215+03,10:52:41,201711251128.0,Tanzania,000_TZS,'000 TZS,27,2148,1,3129104,KAGERA,,,"pastoralist_non-itm, active vaccinator",,50 plus,,herd_1_5,2015.0,,,0,,,Y,,N,Y,,N,,,Y,M,Y,,couple,none,71.0,45.0,illiterate,0,2,1,0,7,1,0,0,,own_land communal_land,78.0,0.0,0.0,acres,Male Female,,,,,,,8.0,acres,,Household,flat slope,Y,no_grazing,N,,,,,Y,cattle,1,,,,Y,1,chicken_poultry,,,,,,,,,,42.0,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,year,,,,,,,,,N,,,,,,N,,,,fuel,,,,,,,,,Y,,maize,1.0,,,,,,1.0,1.0,0.0,1.0,N,,,kg,,,,Y,maize,N,,,N,Other,,No_crop_only,N,,N,,,,,,N,,oct,apr,,,never,never,never,never,never,never,never,never,never,,,,daily,,daily,Y,,,,,,,,daily,N,,,,bought,,,,never,N,,,,bought,,,weekly,weekly,Y,,,,on-farm bought,,,daily,weekly,N,,bought,,bought,,,,,Y,,,,,,,weekly,weekly,N,,,,bought,,daily,,daily,N,,,,on-farm bought,,monthly,,weekly,N,,,,,,daily,weekly,daily,Y,,on-farm bought,,on-farm bought,,N,N,,,,,,,,N,,,,,Most,food possessions invest_farm invest_people,food possessions invest_people,,0,3,0,6,0,15,4,0.0,4.0,12,,,-8.9,33.4,1238,4.5509996,1,easy,3,,2017-08-20T18:01:14.589+03,06:55:34,,uuid:1deb7b89-c240-483a-beb2-8e639976d07c,268030,94e89443-c83c-40ea-98d8-7e9b6940bb5c,2017-09-11T19:56:53,249,,-1,,,20170722,Rukwa,126.0,Ngorongoro,M,Longido,0.0,45,N,Y,1,"pastoralist_non-itm, inactive vaccinator",88.45303147,6.524329900000001,0.0,0.0,0.632455532,0.0,0.0,23.960373999999998,Half,dairy,0,2015,inactive,6,inactive,4
10:18:00.000+03,7/26/17,357947074450462,2017-12-04T12:04:00.017+03,12:50:46,201708301301.0,Tanzania,000_TZS,'000 TZS,5,3194,1,2014514,Busokelo,,,,,6 to 20,,herd_1_5,,,,4,,,Y,,,Y,,,,,Y,M,Y,,couple,none,60.0,42.0,secondary,0,1,1,6,1,5,1,0,,own_land,30.0,0.0,0.0,acres,Male Female,,,,,,,0.0,acres,,Household Reciprocal Hire_labour,slope,Y,no_grazing,N,,,,,Y,cattle,2,,,,Y,2,chicken_poultry,,,,,,15.0,,,,15.0,,,,,,,N,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,givetrade,,,,,Y,,,,store_pile,,,,,,,,,Y,,maize beans ground_nut banana,1.0,,,,,Male Female,3.0,7.0,0.0,2.0,N,,,kg,,,,,maize,N,,,N,Food Fuel Timber,,Intercrop,,,N,fruits other,,,,,N,,,jul,,,never,weekly,never,never,never,never,monthly,monthly,never,,,,daily,,daily,N,,,,on-farm,,,,,Y,,on-farm bought,,bought,,,never,never,N,,,,bought,,,,daily,Y,,,,on-farm bought Free,,,never,,N,,,,bought,,,monthly,daily,Y,,,,,,weekly,,weekly,N,,bought,,bought,,,,daily,N,,on-farm bought,,,,,,never,N,,,,on-farm bought,,,,weekly,Y,,,,,,N,N,,,,,,,,N,ownbusiness,,,,,,food possessions invest_farm invest_people,,17,0,13,6,0,15,4,4.0,4.0,12,,,-4.8,31.1,1183,4.5509996,1,medium,5,12:44:00.000+03,2017-08-20T18:24:21.626+03,23:46:44,,uuid:25c8e5d0-52bb-4bc7-a05d-d27c0fc66db0,297108,211fe00c-0309-49f3-82ab-293ceeac0cb0,2017-08-14T17:32:21,318,,-1,,,20170722,Geita,141.0,Njombe Rural,M,Kiteto,2014.0,1,Y,Y,2,pastoralist_just-starting,58.34339239,0.0,0.0,0.0,0.252982213,0.0,0.0,2.043551628,Half,dairy,2007,0,inactive,22,active,3
13:26:00.000+03,9/6/17,357947074449795,2017-11-18T11:08:01.573+03,11:19:33,201708111034.0,Tanzania,000_TZS,'000 TZS,1,2157,1,2084412,Chalinze,,,pastoralist_just-starting,,1 to 5,,,0.0,,,2,,,Y,,,Y,,,,,Y,M,Y,,woman_single,none,70.0,33.0,primary,2,2,3,0,0,1,0,1,,own_land,4.0,0.0,0.0,acres,Male Other_family_male Other_family_female,,,,,,,50.0,acres,,Household Reciprocal Hire_labour,flat,N,others_land_close,N,,,,,Y,cattle,1,,,,Y,2,chicken_poultry,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,5.0,,soil_direct,,,,,,,,,Y,,maize,1.0,,,,mango beans cassava fodder_grass banana potato tomato,Male Female,4.0,0.0,0.0,1.0,N,,15.0,,,,,Y,maize beans rice cassava ground_nut,N,,,N,Food,,No_dont_grow,N,,N,nuts_seeds plants medicines,,,,,Y,,nov,jun,,,monthly,never,never,,never,never,,never,never,,,,daily,,daily,N,,,,,,,,,N,,,,on-farm bought,,,,monthly,N,,bought,,bought,,,,weekly,Y,,on-farm bought,,on-farm bought,,,,,N,,,,,,,,daily,Y,,on-farm,bought,bought,,,monthly,never,N,,,,,,,,,N,,,bought,bought,,,,weekly,N,,,bought,bought,,daily,,,Y,,,,on-farm,,N,N,,,,,,,,Y,,,,,UnderHalf,,food possessions invest_farm invest_people,,0,3,0,6,9,0,4,4.0,4.0,12,,,-5.3,31.7,-9,4.5509996,1,medium,3,10:30:00.000+03,2017-08-09T21:23:23.423+03,19:22:46,,uuid:faeb0827-5e4d-4e42-a15a-e3f843740ca1,271935,978a1e85-13b4-48b8-b01a-d4c00b5ffb34,2017-08-27T15:56:23,414,,-1,,,20170722,Arusha,135.0,Magu,M,Longido,2015.0,1,N,Y,1,dairy_just-starting,21.88512291,0.0,0.0,0.0,0.664078309,0.0,0.0,20.37850146,UnderHalf,dairy,2014,2017,just-started,1,active,3
,9/7/17,357947074449795,2017-11-21T14:14:11.178+03,09:59:59,201708041239.0,Tanzania,000_TZS,'000 TZS,4,2138,1,3238703,Kilolo,,,dairy_just-starting,,1 to 5,,herd_1_5,2015.0,,,1,,1.0,N,,,Y,,,,,Y,M,Y,,couple,none,57.0,63.0,primary,1,2,20,0,0,0,1,1,,own_land,6.0,0.0,0.0,acres,Female,,,,,,,10.0,acres,,Household,flat slope,N,no_grazing,N,,,,,Y,cattle,1,,,,Y,2,goats sheep,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,day,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize rice,2.0,,,,,Male,,1.0,1.0,3.0,N,,,kg,Urea NPK_171717 SA Phosphate,,,N,maize,N,maize beans coffee,,N,,,No_crop_only,Y,,N,,,regular,,,N,,,,,,never,never,never,,,never,never,weekly,,,,,daily,weekly,daily,Y,,,,,,weekly,,,Y,,bought,,on-farm,,,,never,N,,,,bought,,,,monthly,Y,,,,bought,,,,never,N,,,,,,weekly,,,Y,,,,bought,,,,daily,N,,on-farm bought Free,,,,,,weekly,Y,,,,bought Free,,,,weekly,,,,,on-farm bought,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,Half,,food possessions invest_farm invest_people,,28,3,6,0,0,15,4,4.0,4.0,12,,,-3.6,31.4,1943,4.5509996,1,medium,4,13:37:00.000+03,2017-08-13T12:44:12.472+03,06:31:41,,uuid:a94262e3-f783-414b-a897-93d55ee60c64,288804,ab97aff1-2455-4b7a-8b14-a4f95fc7dd58,2017-08-07T16:21:27,458,,-1,,,20170722,Iringa,36.0,Kiteto,M,Njombe,,0,N,Y,5,"pastoralist_non-itm, inactive vaccinator",1.0,20.38853094,0.0,37.38371953,0.252982213,0.0,0.0,73.71580324,Half,dairy,0,0,long-term,5,inactive,4
10:24:00.000+03,11/21/17,357947074464364,2017-12-02T10:31:12.105+03,08:44:10,201711221318.0,Tanzania,000_TZS,'000 TZS,1,2058,1,3181501,,,,,,1 to 5,,herd_21_50,2014.0,,2016.0,3,,,Y,,,Y,,,,,Y,M,Y,,couple,man_works_away,23.0,70.0,primary,1,1,0,1,0,1,1,0,,own_land,50.0,0.0,0.0,acres,Male,,,,,,,1.0,acres,,Household Hire_labour,flat slope,Y,own_land,,,,,,Y,cattle goats sheep chicken_poultry,1,,,,Y,1,rabbits,,,,,,,,,,,,,,,,,Y,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize,2.0,,,,,Male Female,2.0,1.0,0.0,2.0,N,potato,,,,,,Y,,N,,,N,Food Fuel Fodder,,No_dont_grow,N,,N,,,important_food,,,N,,,may,,,never,never,never,never,never,never,never,never,,,,,,,daily,Y,,on-farm,,on-farm,,weekly,,weekly,Y,,,bought,on-farm,,never,,monthly,N,,,,bought,,weekly,,daily,Y,,,,on-farm bought,,,,weekly,N,,,,,,,daily,daily,Y,,,,,,,,daily,N,,,on-farm bought,,,monthly,,daily,N,,,bought Free,on-farm bought,,,never,monthly,N,,,,on-farm,,,,,N,,on-farm bought,,on-farm,,N,N,,,,,,,,N,ownbusiness,,,,,,food possessions invest_people,,0,3,13,6,0,15,4,4.0,4.0,12,,No Comment,-8.0,33.8,1071,4.5509996,1,easy,4,15:46:00.000+03,2017-09-06T21:16:57.624+03,15:51:10,None,uuid:e7afa47e-efa8-4cd6-aa9c-7e25c015db37,288757,1193b5bb-107e-46af-9915-353451276594,2017-09-13T09:09:36,755,,-1,,,20170722,Manyara,165.0,Kilolo,M,Mbogwe,2010.0,0,Y,Y,5,pastoralist_just-starting,1.0,1.0194265470000001,0.0,0.0,9.96117463,0.0,0.0,42.07977224,Most,dairy,2017,2017,just-started,3,active,1
16:32:00.000+03,8/22/17,357947074450462,2017-11-23T11:04:23.576+03,16:11:13,201711241336.0,Tanzania,000_TZS,'000 TZS,13,3155,1,3253501,ARUSHA,,,dairy_just-starting,,1 to 5,,,0.0,,,1,,,Y,,,Y,,,,,Y,M,Y,,couple,none,58.0,49.0,primary,2,0,3,5,0,1,0,0,,own_land,3.0,0.0,0.0,acres,Male,,,,,,,30.0,acres,,Household Hire_labour,flat slope,Y,own_land others_land_close,,apr may jun,,,,Y,cattle,1,,,,Y,1,goats sheep,,,,,,,,,130.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize beans,1.0,,,,,Male Female,3.0,2.0,0.0,2.0,N,,,kg,,,,Y,maize beans,N,,,Y,,,No_dont_grow,,,N,,,,,,Y,jun jul aug,feb,dec,,,never,never,never,,never,never,,monthly,never,,,,daily,monthly,daily,Y,,,,on-farm,,,daily,,Y,,,bought,on-farm,,monthly,daily,weekly,N,,,,bought,,,,daily,Y,,,bought,bought,,,never,weekly,N,,,,bought Free,,daily,,,Y,,,,bought,,,,never,,,,,,,,,monthly,N,,,,bought,,monthly,,daily,Y,,,on-farm,on-farm,,,,,Y,,,,,,N,N,,,,,,,,N,gov_institution,1.0,,,All,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,0,0,6,6,0,15,4,4.0,4.0,12,,,-4.8,35.8,98,4.5509996,2,medium,4,14:56:00.000+03,2017-08-03T09:25:28.085+03,10:11:12,,uuid:5ae3abcb-b0c6-49c1-a4ff-41f6b53d2265,458258,d289c45d-f759-40ed-be00-6ea02dacefa4,2017-07-31T18:01:01,65,,-1,,,20170722,Mbeya,109.0,Songea Urban,F,Korogwe,2017.0,0,N,Y,5,"pastoralist_non-itm, inactive vaccinator",45.9281789,0.0,0.0,0.0,0.948683298,0.0,0.0,111.93175729999999,Most,dairy,0,2016,just-started,8,inactive,3
12:03:00.000+03,7/27/17,357947074464364,2017-09-06T07:32:43.079+03,12:00:35,201708111233.0,Tanzania,000_TZS,'000 TZS,13,2073,2,2058517,SIMANJIRO,,,,,21 to 50,,,2017.0,,,1,,0.0,Y,,,Y,,,,,Y,M,Y,,couple,none,53.0,38.0,secondary,3,2,2,0,1,1,1,0,,own_land,2.0,0.0,0.0,acres,Male,,,,,,,2.0,acres,,Household Hire_labour,flat,Y,own_land common_land_close,N,,jan feb mar apr nov dec,,,Y,cattle,3,,,,Y,1,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,N,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize,1.0,,,,,Male,0.0,,1.0,2.0,N,,,,,,,,maize,N,,,Y,,,No_dont_grow,N,,N,,,,,,N,,,aug,,,never,monthly,never,never,never,never,never,,,,,,,daily,daily,Y,,,bought,,,,,weekly,N,,,,,,never,,,Y,,,,on-farm bought Free,,,,weekly,N,,,,bought,,,,weekly,N,,,,,,,daily,,Y,,,,on-farm bought,,,,never,N,,,bought,,,monthly,,daily,Y,,,,on-farm,,,never,weekly,N,,,on-farm,on-farm bought,,,,,Y,,on-farm,,,,N,N,,,,,,,,N,ownbusiness,,,,UnderHalf,,food possessions invest_farm invest_people,,14,3,13,6,9,0,4,0.0,4.0,12,,"Vaccine is good but very expensive, also we dont have narket for our animals",-3.2,35.4,1502,4.5509996,1,medium,3,,2017-08-20T18:23:31.314+03,08:42:04,,uuid:74f84bb6-21a6-4d0d-b38b-a562a84e0da7,329929,4645bb22-b86c-42af-8469-9c96c1433109,2017-11-25T15:13:11,260,,-1,,,20170722,Tabora,37.0,Kibaha,M,KAGERA,2016.0,47,N,Y,1,pastoralist_long-term,1.0,44.24311214,0.0,0.0,0.0,0.0,0.0,23.3761422,UnderHalf,dairy,2008,2015,inactive,15,inactive,3
12:20:00.000+03,9/8/17,357947074449795,2017-11-27T09:38:15.184+03,12:47:55,201708251151.0,Tanzania,000_TZS,'000 TZS,5,1072,1,2062901,H/Kahama,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,herd_21_50,2017.0,,,29,,,N,,,Y,,,,,Y,M,Y,,couple,none,49.0,56.0,primary,1,1,2,0,1,1,0,0,,own_land,68.0,0.0,0.0,acres,Male,,,,,,,50.0,acres,,Household Hire_labour,steep_slope,Y,others_land_close,N,,,,,Y,cattle,2,,,,N,1,other1,,,,,,,170.0,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize,2.0,,,,,Male Male_Youth_or_Child,,0.0,0.0,,N,,,,,,,N,maize beans potato onion,N,,,N,Timber,,No_crop_only,N,,Y,,,important_income,,,Y,,,jun,,,never,never,never,never,never,,never,never,,,,,,weekly,daily,Y,,,,on-farm,,monthly,weekly,,N,,bought,,,,,,,Y,,,,bought,,,,weekly,N,,,,bought,,weekly,,never,Y,,,bought,,,,,daily,Y,,,,,,,daily,monthly,N,,,,,,daily,,weekly,Y,,,,on-farm bought,,weekly,,weekly,N,,,,bought,,,never,daily,Y,,on-farm,Free,on-farm,,N,N,,,,,,,,N,ownbusiness,,,,Little,food possessions invest_farm invest_people,food possessions invest_people,,11,3,0,6,9,15,4,0.0,0.0,12,,,-3.9,33.5,1457,4.5509996,1,medium,4,10:06:00.000+03,2017-08-20T18:22:10.355+03,16:46:46,,uuid:65974d3c-d765-4890-9219-3256711cc67c,459859,b98901fe-61e6-49f2-bb4d-771ef1d7dfdc,2017-12-04T10:59:59,615,,-1,,,20170722,Tabora,6.0,Tabora Urban,M,Mbeya Urban,,2,Y,Y,1,pastoralist_long-term,136.32396699999998,16.31082475,0.0,2.691627806,1.802498266,0.0,0.0,5.7218695770000005,All,dairy,0,2017,long-term,0,inactive,3
11:35:00.000+03,11/28/17,357947074464356,2017-11-25T10:59:28.916+03,11:16:13,201709011731.0,Tanzania,000_TZS,'000 TZS,1,1084,1,3078805,MUSOMA,,Arusha/ Pori,,,1 to 5,,,,,,2,,,Y,,,Y,,,Farmer doesn't keep cattle he sold it because he had no person to look after,,Y,M,Y,,couple,none,56.0,30.0,primary,3,1,1,0,1,0,0,1,,own_land rent_in_land,2.0,0.0,0.0,acres,Male,,,,,,,5.0,acres,,Household Hire_labour,flat,Y,common_land_close others_land_away common_land_away,Y,,,,,Y,cattle,4,,,,Y,1,,,🐕,,,,,,,123.0,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize,1.0,,,,,Male Female,2.0,,0.0,3.0,N,,,,,,,N,,N,,,N,Food,,,,,N,,,,,,N,,,may,,,never,never,never,never,,never,never,never,never,,,,,,daily,Y,,,,on-farm,,,,,N,,bought,,,,,never,weekly,Y,,,,bought,,,weekly,,Y,,,,bought,,,,,N,,,,,,,never,daily,Y,,,,bought,,,,never,,,,,bought,,,,daily,Y,,bought Free,,on-farm bought,,,,,N,,,,on-farm,,,,daily,Y,,,on-farm,,,N,N,Food,,,,,,,N,,,,,,,food possessions invest_people,,0,3,13,6,0,15,4,4.0,,a0,,,-3.9,34.4,1230,4.5509996,1,easy,3,13:53:00.000+03,2017-11-24T10:13:30.484+03,06:43:31,,uuid:822b9a89-f4c3-4668-b0c3-553af6f92326,282035,3c409802-d9a8-4440-b6f4-89a515cdbfa9,2017-09-14T07:27:59,650,,-1,,,20170722,Iringa,37.0,Magu,M,KAGERA,2012.0,1,N,Y,5,pastoralist_just-starting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.2229213,All,dairy,0,2016,inactive,3,inactive,4
