start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
12:34:00.000+03,7/25/17,357947074449845,2017-08-09T11:18:55.617+03,17:11:25,201711281030.0,Tanzania,000_TZS,'000 TZS,12,1084,1,3238704,Meserani,,,"dairy_non-itm, active vaccinator",,1 to 5,,herd_1_5,2017.0,,,0,,,N,,,Y,,,,,Y,F,Y,married_to,couple,none,65.0,38.0,primary,2,3,1,1,2,1,1,1,,own_land rent_in_land communal_land,7.0,0.0,0.0,acres,Male Female,,,,,,,4.0,acres,,Hire_labour,flat,Y,common_land_away,,,,,,Y,cattle goats sheep chicken_poultry,1,,,,Y,4,,,,,,,,,,350.0,,,,,,,,N,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,Y,,,,,,,,,,,,,Y,,maize,1.0,,,,,,3.0,,0.0,1.0,N,,3000.0,other,,,,N,maize,N,,,Y,Food,,No_crop_only,N,,N,,,,,,N,,oct,mar,,,never,never,never,never,weekly,monthly,never,monthly,never,,,,never,,daily,Y,,,on-farm bought,on-farm,,daily,daily,weekly,N,,,,bought,,,,,N,,,bought,bought,,,,daily,Y,,,,bought,,,,,N,,,,,,daily,,monthly,Y,,,bought Free,on-farm,,,,weekly,N,,bought,,,,,never,weekly,N,,,,on-farm bought,,,,never,Y,,,,on-farm,,,daily,weekly,Y,,,,bought,,N,N,Animals,,,,,,,N,ownbusiness,,,1.0,,,food possessions invest_people,,0,5,13,6,0,15,4,4.0,4.0,12,,,-3.1,32.6,1148,4.5509996,1,medium,4,11:30:00.000+03,2017-08-20T18:42:15.526+03,11:34:14,,uuid:389f641b-1aa0-4059-8be4-5d5da83d4eb2,297055,b53190d9-5f71-4453-b484-37d5e1d6fa19,2017-09-13T08:41:01,186,,-1,,,20170722,Mbeya,21.0,Missenyi,M,Kiteto,,1,Y,Y,1,"dairy_non-itm, inactive vaccinator",17.16652907,0.0,0.0,0.0,0.632455532,0.0,0.0,65.80885601,Most,dairy,2010,2014,just-started,3,inactive,3
10:57:00.000+03,8/24/17,357947074449894,2017-08-17T13:26:28.359+03,12:48:34,201711181231.0,Tanzania,000_TZS,'000 TZS,11,2084,1,3088519,,,,dairy_just-starting,,50 plus,,,0.0,,,1,,,N,,N,Y,,,,,Y,M,Y,child,couple,none,60.0,75.0,postsecondary,0,6,4,1,1,1,0,0,,own_land,10.0,0.0,0.0,acres,Male Female,,,,,,,8.0,acres,,Hire_labour,flat,Y,no_grazing,N,,,,,Y,cattle,3,Doģs,,,N,4,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,,,,,,,,Y,,maize rice,2.0,,,,beans potato onion tomato,Male,0.0,2.0,,1.0,N,,,,,,,N,,N,,,N,,,Intercrop,,,Y,,,,,,N,,,jun,,,,never,monthly,never,,never,never,never,,,,,,,daily,Y,,,,on-farm bought,,,monthly,weekly,N,,,,bought,,never,,,N,,,,,,,,daily,Y,,,,on-farm bought,,,monthly,weekly,Y,,,,on-farm bought,,,daily,daily,Y,,,bought Free,,,,never,weekly,Y,,,,bought Free,,,,monthly,Y,,,,on-farm,,never,,,N,,,,on-farm bought,,,daily,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,1.0,Half,,food possessions invest_people,,28,5,0,6,0,0,4,4.0,4.0,12,,,-3.2,34.9,1047,4.5509996,1,medium,4,12:23:00.000+03,2017-08-14T09:38:18.373+03,23:43:10,,uuid:2ab1d761-18f2-4a4b-b2dd-1afab0113ab1,459911,7b28bf84-518f-40f2-88ab-d18a82139bf0,2017-08-14T18:21:19,65,,-1,,,20170722,Mbeya,148.0,Arusha Urban,,,2004.0,0,N,N,1,DairyLongTerm,16.82593894,1.0194265470000001,0.0,0.0,0.252982213,0.507591067,0.0,230.7858964,UnderHalf,dairy,2013,2012,inactive,3,inactive,3
,7/25/17,357947074465031,2017-12-06T16:17:49.433+03,12:37:57,201708041441.0,Tanzania,000_TZS,'000 TZS,23,2014,1,3157322,MBEYA MJINI,,,"pastoralist_non-itm, active vaccinator",,1 to 5,,herd_6_20,2015.0,,,11,,,Y,,,Y,,,,,Y,M,Y,,couple,none,37.0,52.0,primary,1,2,1,4,1,1,0,0,,own_land communal_land,5.0,0.0,0.0,acres,Male Female,,,,,,,7.0,acres,,Household Hire_labour,flat slope,N,no_grazing,,,,,,Y,cattle goats sheep,1,,,,Y,1,,,,,,,,,,,,,,,,,,N,,Yoghurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,Half,,Y,,maize,1.0,,,,cassava coffee banana,Male,2.0,0.0,0.0,2.0,N,,,,,,,Y,,N,,,N,Fuel,,Rotation,N,,N,,,,,,Y,,nov,may,,,daily,never,never,never,never,never,never,never,never,,,,daily,,daily,Y,,,on-farm bought,on-farm,,,,daily,N,,on-farm,bought,,,,,,N,,,,bought Free,,,,daily,Y,,,bought,bought,,,,weekly,N,,,,,,daily,,,,,bought,,,,,,never,N,,,,,,,,weekly,N,,,,on-farm bought,,monthly,never,weekly,N,,on-farm,,on-farm,,,,daily,N,,,on-farm,on-farm,,N,N,,,,,,,,N,,,,1.0,,,food possessions,,14,3,0,6,0,15,4,4.0,0.0,12,,,-3.4,35.8,1573,4.5509996,3,medium,3,12:40:00.000+03,2017-11-28T17:25:51.481+03,18:12:29,,uuid:df0772df-c0d6-4bff-8464-d8b941f5457e,282041,cae9e775-b757-4797-bac3-f46d7127d9aa,2017-07-31T13:29:07,346,,-1,,,20170722,Manyara,117.0,Mbeya Rural,M,,,1,N,Y,2,"dairy_non-itm, inactive vaccinator",23.06492481,0.0,0.0,0.0,0.474341649,0.0,0.0,7.051170363,Half,dairy,0,0,long-term,11,inactive,1
14:29:00.000+03,8/2/17,357947074465031,2017-11-17T08:48:45.935+03,11:42:58,201711251429.0,Tanzania,000_TZS,'000 TZS,4,2062,1,3233508,KAGERA,,,"pastoralist_non-itm, inactive vaccinator",,50 plus,,,2015.0,,,1,,1.0,Y,,,Y,,,,,Y,M,Y,,couple,none,42.0,37.0,primary,0,1,2,1,2,1,1,0,,own_land,6.0,0.0,0.0,acres,Male,,,,,,,0.0,acres,,Household Hire_labour,slope,N,no_grazing,N,,,,,Y,cattle,3,,,,N,1,donkeys_horses other1,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,week,,,,,,,,,,,,,,,,N,,,,,,N,,,,sell,,,,,Half,,,,Y,,maize rice,1.0,,,,,Male Female,3.0,,0.0,2.0,N,,,kg,,,,Y,maize beans,N,,,N,,,No_dont_grow,Y,,N,,,,UnderHalf,,N,,,jul,,,never,never,never,never,never,never,never,never,,,,,,,daily,Y,,,,,,weekly,,daily,Y,,on-farm bought,,on-farm bought,,,monthly,never,Y,,,,bought,,,,weekly,Y,,bought,bought,,,never,,,Y,,,,bought,,daily,,daily,N,,,bought,,,never,,monthly,N,,,,,,,,daily,N,,,,on-farm bought,,,,,N,,,on-farm,on-farm,,,weekly,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,UnderHalf,,food possessions,,11,3,0,6,0,0,4,4.0,0.0,12,,,-8.7,31.3,478,4.5509996,1,medium,4,12:24:00.000+03,2017-08-06T23:29:33.927+03,14:13:29,Farmer started using itm and trying to make sure each year he had new calves he will do it.,uuid:cb9bf644-8e3b-4a5d-8852-031a275d3510,331996,3369979c-7c11-4ee1-a3cb-701068748c25,2017-11-29T17:57:43,60,,-1,,,20170722,Mbeya,90.0,Kibaha,M,Simanjiro,2017.0,89,N,Y,1,"dairy_non-itm, inactive vaccinator",14.4375519,0.0,0.0,0.0,0.252982213,0.0,0.0,486.2838621,Most,dairy,0,2017,inactive,7,inactive,4
14:17:00.000+03,8/11/17,357947074465031,2017-11-20T08:39:54.205+03,10:14:21,20170825.0,Tanzania,000_TZS,'000 TZS,26,1076,2,2126807,Busokelo,,,,,1 to 5,,,,,,1,,,N,,,Y,,,,,Y,M,Y,,woman_single,none,48.0,67.0,secondary,0,6,1,4,0,1,0,0,,own_land,47.0,0.0,0.0,,Male Female,,,,,,,5.0,acres,,Hire_labour,flat slope steep_slope,N,own_land,,,,,,Y,cattle,1,Dog,,,Y,2,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,Female,,,,,,,Y,,,,,,N,cattle,,,store_enclosed,,,,,,,,,Y,,maize,2.0,,,,,Male,3.0,2.0,,2.0,,,,,,,,Y,maize,N,,,N,Food Fuel,,,N,,N,,,not_important,,,N,,,jul,,,never,monthly,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm,,,monthly,,Y,,bought,,bought,,,,monthly,N,,,,bought,,,,,N,,,,on-farm bought,,monthly,monthly,weekly,Y,,,,,,,,,Y,,,bought,bought,,,weekly,daily,N,,,,,,,,monthly,N,,,,on-farm,,,,weekly,Y,,,,bought,,,,daily,Y,,on-farm,,,,N,N,,,,,,,,N,,,,,Most,,food possessions invest_farm invest_people,,2,3,13,6,0,0,0,4.0,4.0,0,,"We dont have enough pasture for our cattle, also we dont have market for our animals",-5.1,33.8,1136,4.5509996,1,very_difficult,4,17:36:00.000+03,2017-08-20T18:05:06.527+03,23:44:42,,uuid:16c96119-07ca-4222-8b6b-378de76853e2,459936,d945ad91-5578-4434-98ff-b5f07658a825,2017-08-21T06:25:01,886,,-1,,,20170722,Shinyanga,165.0,Iringa Urban,,MBARALI,2017.0,0,N,N,6,"pastoralist_non-itm, inactive vaccinator",3.1381068219999997,0.0,0.0,0.0,0.411096096,0.0,0.0,1.9347138330000002,Half,dairy,0,2016,long-term,23,inactive,3
09:45:00.000+03,8/30/17,357947074449845,2017-07-29T11:26:58.076+03,08:26:07,201708291516.0,Tanzania,000_TZS,'000 TZS,20,3147,1,3199812,Itilima,,,,,50 plus,,,2015.0,,,0,,,Y,,,Y,,N,,,Y,F,Y,,couple,none,58.0,33.0,primary,1,4,1,1,0,1,0,1,,own_land rent_in_land,30.0,0.0,0.0,acres,Male Female,,,,,,,100.0,acres,,Household,flat slope,N,no_grazing,N,,jan feb mar apr may jun jul aug sep oct nov dec,,,Y,cattle,4,,,,Y,1,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,N,,,,,,,,,,,,,Y,,maize,2.0,,,,pigeon_pea beans ground_nut other1 other2,Female,0.0,2.0,0.0,1.0,N,,1000.0,,,,,Y,maize,N,,,N,Food Fuel Timber,,No_crop_only,N,,N,,,,Little,,N,,,jun,,,never,never,never,never,,never,monthly,weekly,never,,,,,,daily,Y,,,,,,,,weekly,N,,,,,,,never,never,Y,,,,bought,,,,weekly,Y,,,,on-farm bought,,,,,N,,,,on-farm bought,,daily,,daily,N,,,,on-farm bought Free,,,,never,N,,,,on-farm bought,,weekly,monthly,weekly,N,,,bought,on-farm bought,,never,,never,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,ownbusiness,,,,All,,food possessions invest_people,,5,3,0,6,0,15,4,4.0,4.0,a0,,Too expensive need government intervention,-2.9,35.9,1832,4.5509996,1,easy,4,14:24:00.000+03,2017-08-14T10:07:57.811+03,07:08:20,None,uuid:dc9289d9-b9b8-40aa-9a2d-f122967f28e8,297027,25b3e6dc-7ba1-4e6a-9319-eda5284fe2da,2017-08-20T16:11:11,839,,-1,,,20170722,Mwanza,141.0,Mbarali,M,KILOLO,,0,N,Y,1,"pastoralist_non-itm, inactive vaccinator",294.08230580000003,0.0,2.0388530940000003,0.0,0.0,0.0,0.0,53.23094655,Most,dairy,0,2017,inactive,0,inactive,4
18:06:00.000+03,8/21/17,357947074464364,2017-09-11T10:04:45.904+03,10:47:03,201708171118.0,Tanzania,000_TZS,'000 TZS,11,2095,2,1084901,,,,"pastoralist_non-itm, inactive vaccinator",,6 to 20,,herd_50_plus,,,,0,,0.0,Y,,,Y,,,,,Y,M,Y,,couple,none,35.0,45.0,postsecondary,1,2,25,1,1,1,0,0,,own_land communal_land,2.0,0.0,,acres,Female,,,,,,,25.0,acres,,Household Hire_labour,flat,N,own_land others_land_close common_land_away,Y,,,,,Y,cattle goats pigs,4,,,,Y,3,other1,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,week,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_pile store_enclosed dispose,,,,,,,,,Y,,maize,1.0,,,,,Male,2.0,0.0,0.0,2.0,N,,,,,,,Y,,N,,,N,Timber,,No_dont_grow,N,,N,,,,,,Y,,,may,,,never,never,never,,never,never,never,never,never,,,,,,daily,Y,,,,on-farm bought,,,monthly,daily,N,,,,on-farm,,,,monthly,Y,,,,on-farm,,,,,Y,,,,bought,,,,weekly,Y,,,,,,daily,,never,Y,,,bought,,,,monthly,,N,,,,bought,,,,daily,Y,,on-farm,,on-farm bought,,,never,weekly,N,,,,,,,never,daily,Y,,,,on-farm,,N,N,,,,,,,,N,rentland,,,,,,possessions invest_farm invest_people,,2,0,0,6,9,15,4,4.0,4.0,12,,,-9.4,32.2,1146,4.5509996,1,medium,4,12:21:00.000+03,2017-08-14T11:53:01.214+03,12:19:03,,uuid:30b61219-b178-4a6d-b21c-c34214c7066b,305592,6b065b6e-8dc4-4b5d-b41b-f395a0efa6d4,2017-11-29T17:57:35,881,,-1,,,20170722,Shinyanga,27.0,Simanjiro,M,Tabora Urban,2017.0,4,Y,Y,5,pastoralist_long-term,4.316208115,17.3302513,0.0,0.0,0.0,0.0,0.0,53.23094655,Half,dairy,0,2016,inactive,11,active,5
16:29:00.000+03,11/18/17,357947074449894,2017-07-26T09:39:47.229+03,11:30:47,201708110843.0,Tanzania,000_TZS,'000 TZS,11,2114,1,2111215,Njombe,,,"pastoralist_non-itm, inactive vaccinator",,1 to 5,,,2016.0,,,1,,,Y,,,Y,,N,,,Y,M,Y,married_to,couple,none,40.0,25.0,secondary,0,2,1,0,1,1,0,0,,own_land,52.0,0.0,0.0,acres,Male Female,,,,,,,5.0,acres,,Household Hire_labour,flat,Y,no_grazing,,,,,,Y,cattle,1,,,,Y,3,goats chicken_poultry,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,N,,,,,,N,,,,,,N,,70.0,,biodigester,,,,,,,,,Y,,,5.0,,,,,Male,2.0,1.0,0.0,1.0,N,,,kg,,,,Y,,N,,,N,Fuel,,No_crop_only,,,N,,,,,,N,aug sep oct nov dec,,jul,,,never,never,never,never,never,never,,never,,,,,,,weekly,Y,,,,on-farm bought,,never,,weekly,Y,,,,,,,,monthly,Y,,,,bought,,,,,N,,bought,,on-farm,,,,monthly,N,,,,on-farm bought,,daily,,,Y,,,,on-farm bought,,,,monthly,N,,,bought,bought,,,,monthly,N,,,,on-farm bought,,monthly,never,weekly,N,,,,on-farm,,,,,N,,,on-farm,on-farm bought,,N,N,,,,,,,,N,ownbusiness,,,1.0,,,food possessions invest_people,,0,3,0,6,0,0,4,4.0,0.0,12,,,-8.7,31.6,-12,4.5509996,1,medium,3,11:17:00.000+03,2017-12-03T20:11:17.092+03,10:29:16,No Comment,uuid:c5d91fc5-2bd3-469c-a9e0-76fe7f227e6f,288758,55656614-36b6-4d1b-be44-7a330cfaecb5,2017-12-07T10:57:48,782,,-1,,,20170722,Njombe,112.0,Mbeya Urban,M,Chalinze,,0,Y,Y,2,PNITMI,43.17218909,0.0,0.0,0.0,0.0,0.0,0.0,19.02777578,Half,dairy,0,2016,long-term,3,active,4
10:02:00.000+03,8/1/17,357947074464794,2017-09-06T07:38:04.582+03,10:30:12,201708171118.0,Tanzania,000_TZS,'000 TZS,22,1076,1,1076507,Songea,,Muleba Kamachumu,,,1 to 5,,herd_6_20,2017.0,,,1,,0.0,N,,,Y,,,,,Y,M,Y,child,couple,both_work_away,25.0,43.0,secondary,0,5,3,1,1,1,1,0,,own_land,35.0,0.0,0.0,acres,Male Female,,,,,,,30.0,acres,,Household,flat slope,Y,no_grazing,,,jan feb mar apr may jun jul,,,Y,cattle,1,,,,Y,4,chicken_poultry fish other1 other2,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,Y,,,,soil_direct,,,,,,,,,Y,,maize beans,2.0,,,,,Male Female Male_Youth_or_Child,3.0,2.0,0.0,,N,,,,,,,Y,maize beans,N,,,N,Food,,No_dont_grow,Y,,N,fruits nuts_seeds honey plants,,,,,N,aug sep oct,mar,may,,,never,monthly,never,monthly,never,never,monthly,never,,,,,daily,weekly,daily,Y,,,,on-farm,,,,weekly,N,,,bought,,,never,,monthly,N,,,,bought,,,,monthly,Y,,,,,,,,,N,,,,bought,,,,,Y,,,,on-farm,,weekly,,daily,Y,,,,,,,,monthly,N,,,,on-farm bought,,,monthly,never,Y,,,,bought,,,,,Y,,,,,,Y,N,,,,,,,,N,gov_institution,,,,,,food possessions invest_people,,0,3,6,6,0,0,4,4.0,0.0,12,,,-7.9,34.2,1056,4.5509996,1,medium,5,12:16:00.000+03,2017-09-06T21:28:12.659+03,07:35:39,,uuid:b81f6f7f-4af1-4ca2-b4cd-f4ca1b6008e9,333220,e5ebcc21-e958-4388-bcc1-5991c970f6be,2017-09-13T09:09:57,693,,-1,,,20170722,Manyara,71.0,Songea Urban,F,SIMANJIRO,2013.0,0,N,Y,5,"pastoralist_non-itm, inactive vaccinator",1.252982213,0.0,0.0,0.0,1.106797181,0.0,0.0,258.8514232,All,dairy,0,0,inactive,0,inactive,3
14:20:00.000+03,11/21/17,357947074449795,2017-08-02T16:53:58.898+03,13:00:33,201708111113.0,Tanzania,000_TZS,'000 TZS,13,3181,1,2107203,H/Kahama,,,,,6 to 20,,,2014.0,,,6,,,Y,,,Y,,Y,,,Y,M,Y,,man_single,none,40.0,72.0,primary,0,1,2,2,1,1,1,0,,own_land,2.0,0.0,0.0,acres,Male,,,,,,,20.0,acres,,Household,flat,Y,common_land_close,N,,,,,Y,cattle,5,,,,Y,1,,,,,,,,,,,,,,,4.0,,,N,,,,,,,,,,,,,,,,,,,Most,,,,,kg,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize,,,,,,Male,3.0,1.0,0.0,1.0,N,,,,,,,N,banana,Y,,,N,Food Timber Fodder,,No_dont_grow No_crop_only,N,,Y,,,important_food,,,N,,,jun,,,never,never,never,never,never,never,never,never,,,,,,,daily,Y,,,bought,,,,,,N,,on-farm,,bought,,,,,N,,,,bought,,,,monthly,Y,,,,bought,,,never,,Y,,,,,,,monthly,,Y,,,,on-farm,,,monthly,daily,N,,on-farm bought,,,,weekly,,,N,,,,,,monthly,,,N,,,,on-farm,,daily,weekly,daily,Y,,,,,,N,N,,,,,,,,N,ownbusiness,1.0,,,,,food possessions invest_people,,0,0,13,6,0,0,0,4.0,0.0,12,,,-8.7,31.8,1576,4.5509996,2,medium,4,13:58:00.000+03,2017-09-10T23:14:45.232+03,18:51:14,,uuid:023b2abb-96c0-4249-add5-dd4d774ef96d,297099,822b9a89-f4c3-4668-b0c3-553af6f92326,2017-09-13T09:13:57,223,,-1,,,20170722,Geita,69.0,Mbeya Urban,M,Monduli,2016.0,1,N,Y,8,DITM,160.92909269999998,4.689362116,0.0,0.0,0.948683298,0.0,0.0,482.169272,Most,dairy,0,2016,long-term,23,active,2
