start_time_user,date_user,deviceid,starttime_auto,starttime_calculated,date_time,country,local_currency,currency_label,RegionID,VaccID,priority_backup,HouseholdID,FarmerLocation,farmer_location,farmer_location_new,FarmerCat1,Categorisation,HerdSizeCat,herd_size_cat,herd_size_cat_new,ItmStartYear,itm_start_year,ItmStartYearNew,ItmLastYearNumber,itm_last_year_number,ItmLastYearNumberNew,HerdMobileYN,herd_mobile,HerdMobileYnNew,CroppingYN,cropping_yn,cropping_yn_new,NoteUpdateBackInfo,agreement,participation,respondentsex,respondent_is_head,household_position,household_type,work_away,age_malehead,age_femalehead,education_level,children_under_4,children_4to10,males11to24,females11to24,males25to50,females25to50,malesover50,femalesover50,generated_note_name_101,land_tenure,landowned_crop,landowned_grass_enclosed,landowned_grass_open,unitland_owned,land_ownership,areaunits_other_own,landrentin,unitland_rentin,landrentout,unitland_rentout,areaunits_other_rent,landcultivated,unitland,areaunits_other,Farm_labour,land_slope,homegarden,pasture_grazing,pastureland_controldry,pastureland_controlown_when,pastureland_commonland_when,pastureland_awayland_when,generated_note_name_138,livestock_owners,livestock,livestock_count,livestock_other1,livestock_other2,livestock_other3,livestock_stabled,livestock_repeat_count,livestock_notimportant,livestock_notimp_otherpoultry_name,livestock_notimp_other1_name,livestock_notimp_other2_name,livestock_notimp_other3_name,livestock_notimp_cattle,livestock_notimp_sheep,livestock_notimp_goats,livestock_notimp_pigs,livestock_notimp_chicken_poultry,livestock_notimp_rabbits,livestock_notimp_donkeys,livestock_notimp_fish,livestock_notimp_beehives,livestock_notimp_other1,livestock_notimp_other2,livestock_notimp_other3,dairy_products_yn,dairy_products,dairy_products_other,cheese_amount,cheese_units,cheese_time_units,cheese_amount_units_other,cheese_amount_time_units_other,cheese_use,cheese_consumed_amount,cheese_sell_amount,cheese_sold_income,cheese_sold_price_timeunits,butter_amount,butter_units,butter_time_units,butter_amount_units_other,butter_amount_time_units_other,butter_use,butter_consumed_amount,butter_sell_amount,butter_sold_income,butter_sold_price_timeunits,other_dairy_amount,other_dairy_units,other_dairy_time_units,other_dairy_amount_units_other,other_dairy_amount_time_units_other,other_dairy_use,other_dairy_consumed_amount,other_dairy_sell_amount,other_dairy_sold_income,other_dairy_sold_price_timeunits,dairy_products_who_sells,dairy_products_who_control_eating,wool_collect,wool_use,wool_consumed_amount,wool_sell_amount,wool_sold_income,livestock_wool_who_sells,skins_collect,skins_use,skins_consumed_amount,skins_sell_amount,skins_sold_income,livestock_skins_who_sells,rental_collect,rent_out_animals_which,rental_sold_income,livestock_rental_who_sells,livestock_manure,livestock_manure_soil,livestock_manure_store_pile,livestock_manure_store_enclosed,livestock_manure_biodigester,livestock_manure_fuel,livestock_manure_sell,livestock_manure_dispose,generated_note_name_636,grow_crops,generated_note_name_642,crops,crop_count,crops_other1,crops_other2,crops_other3,crops_notimportant,farm_planning_who,veg_count,fruit_count,fodder_count,crop_repeat_count,use_fertilisers,fertiliser_crops,fertiliser_amount,fertiliser_units,fertiliser_type,fertiliser_units_other,fertiliser_type_other,use_manure_compost,manure_compost_crops,land_irrigated,Irrigation_crops,Irrigation_months,manage_trees,tree_uses,tree_uses_other,use_legumes_fertility,agroforestry,generated_note_name_750,gather_wildfoods,wildfoods,wildfood_collect_when,wildfood_importance,wildfood_amount,generated_note_name_764,foodshortagetime,foodshortagetime_months_which,food_worst_month,food_best_month,generated_note_name_773,generated_note_name_774,HFIAS_9,HFIAS_8,HFIAS_7,HFIAS_6,HFIAS_5,HFIAS_4,HFIAS_3,HFIAS_2,HFIAS_1,generated_note_name_787,generated_note_name_788,Grains_roots_tubers,GrainsRootsTubers_good_season,GrainsRootsTubers_bad_season,GrainsRootsTubers_last_month,GrainsRootsTubers_ind24h,GrainsRootsTubers_source,GrainsRootsTubers_source_good,GrainsRootsTubers_source_bad,GrainsRootsTubers_source_last_month,Legumes,Legumes_good_season,Legumes_bad_season,Legumes_last_month,Legumes_ind24h,Legumes_source,Legumes_source_good,Legumes_source_bad,Legumes_source_last_month,Nuts_Seeds,Nuts_Seeds_good_season,Nuts_Seeds_bad_season,Nuts_Seeds_last_month,Nuts_Seeds_ind24h,Nuts_Seeds_source,Nuts_Seeds_source_good,Nuts_Seeds_source_bad,Nuts_Seeds_source_last_month,Veg_Leafy,Veg_Leafy_good_season,Veg_Leafy_bad_season,Veg_Leafy_last_month,Veg_Leafy_ind24h,Veg_Leafy_source,Veg_Leafy_source_good,Veg_Leafy_source_bad,Veg_Leafy_source_last_month,VitA_Veg_Fruit,VitA_Veg_Fruit_good_season,VitA_Veg_Fruit_bad_season,VitA_Veg_Fruit_last_month,VitA_Veg_Fruit_ind24h,VitA_Veg_Fruit_source,VitA_Veg_Fruit_source_good,VitA_Veg_Fruit_source_bad,VitA_Veg_Fruit_source_last_month,Vegetables,Vegetables_good_season,Vegetables_bad_season,Vegetables_last_month,Vegetables_ind24h,Vegetables_source,Vegetables_source_good,Vegetables_source_bad,Vegetables_source_last_month,Fruits,Fruits_good_season,Fruits_bad_season,Fruits_last_month,Fruits_ind24h,Fruits_source,Fruits_source_good,Fruits_source_bad,Fruits_source_last_month,Meat,Meat_good_season,Meat_bad_season,Meat_last_month,Meat_ind24h,Meat_source,Meat_source_good,Meat_source_bad,Meat_source_last_month,Eggs,Eggs_good_season,Eggs_bad_season,Eggs_last_month,Eggs_ind24h,Eggs_source,Eggs_source_good,Eggs_source_bad,Eggs_source_last_month,Milk_Dairy,Milk_Dairy_good_season,Milk_Dairy_bad_season,Milk_Dairy_last_month,Milk_Dairy_ind24h,Milk_Dairy_source,Milk_Dairy_source_good,Milk_Dairy_source_bad,Milk_Dairy_source_last_month,generated_note_name_913,aidreceived,giftsreceived,aidtypes,aid_other,aid_food_amount,gifttypes,gift_other,gift_food_amount,generated_note_name_936,offfarm_incomes_any,offfarm_incomes,offfarm_incomes_count,offfarm_incomes_other,offfarm_income_repeat_count,offfarm_income_proportion,spending_Off_farm_income,spending_On_farm_income,generated_note_name_976,PPI_1,PPI_2,PPI_3,PPI_4,PPI_5,PPI_6,PPI_7,PPI_8,PPI_9,PPI_10,generated_note_name_992,respondent_comments,GPS_latitude,GPS_longitude,_GPS_altitude,_GPS_precision,Additional_respondents,quality_rapport,quality_reliability,end_time_user,endtime_auto,endtime_calculated,notes,instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,RegionName,DistrictID,DistrictName,FarmerGender,FarmerDistrict,FarmerItmYearStart,FarmerItmNumberLastYear,FarmerHerdMobileYn,FarmerCroppingYn,FarmerCatCode,FarmerCat,cattle_tlu,goat_tlu,sheep_tlu,pig_tlu,poultry_tlu,rabbit_tlu,equine_tlu,tot_tlu,milksellshr,prodsysmlk,ItmYearFirst,ItmYearLast,FarmerItmStat,VaccFrmrItmCnt,VaccItmStat,FarmerCatComb
16:33:00.000+03,7/28/17,357947074449845,2017-07-27T16:18:45.016+03,16:18:45,201707281633,Tanzania,000_TZS,'000 TZS,17,1072,2,1072311,Njombe DC,,,"dairy_non-itm, active vaccinator",,1 to 5,,,0,,,0,,,N,,,Y,,,,,Y,F,Y,,woman_single,none,,40,primary,0,0,0,1,0,1,0,1,,own_land,4,0,0,acres,Female,,,,,,,4,acres,,Household Hire_labour,slope,N,no_grazing,,,,,,Y,cattle chicken_poultry rabbits,3,,,,Y,3,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize,1,,,,,Female,1,1,0,1,Y,maize,200,kg,Urea DAP,,,Y,maize,N,,,N,,,No_dont_grow,N,,N,,,,,,N,,,jul,,,never,never,never,never,never,never,never,never,never,,,,,,daily,Y,,,,on-farm,,,,daily,Y,,,,bought,,,,monthly,N,,,,bought,,,,daily,N,,,,on-farm,,,,daily,N,,,,bought,,,,daily,Y,,,,bought,,,,monthly,N,,,,bought,,,,daily,N,,,,on-farm,,,,weekly,N,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_people,,17,3,0,6,0,0,0,4,4,12,,,-9,34.9,1764,4.5509996,1,easy,5,16:51:00.000+03,2017-07-31T15:51:20.739+03,15:51:20,,uuid:cae9e775-b757-4797-bac3-f46d7127d9aa,267986,cae9e775-b757-4797-bac3-f46d7127d9aa,2017-07-31T13:18:39,11,,-1,,,20170722,Njombe,117,Njombe Urban,F,Njombe DC,0,0,N,Y,3,"dairy_non-itm, active vaccinator",3.20339299,0,0,0,0.316227766,0.108769514,0,3.62839027,Most,dairy,0,0,inactive,1,active,3
09:03:00.000+03,7/30/17,357947074449845,2017-07-29T08:59:58.178+03,08:59:58,201707300903,Tanzania,000_TZS,'000 TZS,17,1048,1,1048107,Njombe,,,dairy_long-term,,1 to 5,,,2013,,,1,,,N,,,Y,,,,,Y,F,N,married_to,couple,none,49,44,primary,0,1,2,3,1,1,0,0,,own_land,2,0,1,acres,Male Female,,,,,,,3,acres,,Household,slope,N,no_grazing,,,,,,Y,cattle,1,,,,Y,1,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct,,,,,,,,,Y,,maize beans,2,,,,,Male Female,2,1,1,2,Y,maize,275,kg,Urea DAP,,,Y,maize beans,N,,,N,,,Intercrop,N,,N,,,,,,N,,,jul,,,never,never,never,never,never,never,weekly,,,,,,,,daily,Y,,,,on-farm,,,,daily,Y,,,,on-farm,,,,daily,Y,,,,bought,,,,daily,Y,,,,on-farm,,,,daily,Y,,,,bought,,,,daily,Y,,,,bought,,,,daily,Y,,,,bought,,,,weekly,Y,,,,bought,,,,daily,N,,,,bought,,,,weekly,N,,,,bought,,N,N,,,,,,,,Y,ownbusiness,1,,1,UnderHalf,invest_people,food possessions invest_people,,14,3,0,6,0,0,4,4,4,12,,,-9.2,34.8,1824,4.5509996,1,easy,5,09:40:00.000+03,2017-07-31T15:50:30.103+03,15:50:30,,uuid:6f128a07-6e3e-4da6-a9ac-08745b93c3eb,267989,6f128a07-6e3e-4da6-a9ac-08745b93c3eb,2017-07-31T13:18:50,12,,-1,,,20170722,Njombe,118,Njombe Rural,Female,Njombe,2013,1,N,Y,1,dairy_long-term,1,0,0,0,0,0,0,1,Most,dairy,2013,2013,inactive,2,active,3
11:20:00.000+03,7/25/17,357947074450462,2017-07-25T11:20:06.635+03,11:20:06,201707251120,Tanzania,000_TZS,'000 TZS,22,2110,1,2110605,Songea,,,pastoralist_just-starting,,6 to 20,,herd_1_5,2001,,2013,2,,1,N,,,Y,,,,,Y,M,N,child,couple,none,83,75,postsecondary,1,2,2,3,1,1,1,2,,own_land,10,0,0,acres,Male,,,,,,,10,acres,,Household Hire_labour,flat,Y,no_grazing,,,,,,Y,cattle goats chicken_poultry,3,,,,Y,3,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,Y,cattle,10000,Male,soil_direct,,,,,,,,,Y,,maize,1,,,,mango oranges banana,Male Female Male_Youth_or_Child,0,3,0,1,Y,maize,750,kg,Urea NPK_171717,,,Y,mango oranges maize banana,N,,,N,,,No_dont_grow,N,,Y,fruits plants mushrooms,jan feb mar sep oct nov dec,not_important,Little,,Y,jan feb mar,jan,jun,,,monthly,monthly,never,,,,,,,,,,daily,daily,,Y,,on-farm,bought,,,daily,daily,,Y,,bought,bought,,,monthly,never,,N,,bought,bought Free,,,weekly,monthly,,Y,,bought,Free,,,weekly,monthly,,Y,,bought,bought Free,,,daily,daily,,Y,,on-farm bought,on-farm bought,,,weekly,monthly,,N,,bought,bought,,,weekly,never,,N,,bought,bought,,,monthly,never,,N,,on-farm bought,on-farm bought,,,daily,daily,,N,,on-farm,on-farm,,,N,Y,,,,Cash,,,,Y,ownbusiness remittances,2,,2,All,food possessions,food,,0,3,0,0,0,15,4,4,4,12,,,-10.7,35.6,1084,4.5509996,1,easy,4,12:30:00.000+03,2017-07-31T16:26:10.091+03,16:26:10,,uuid:f4493c14-9948-48a7-b894-9a5da5fa9956,268020,f4493c14-9948-48a7-b894-9a5da5fa9956,2017-07-31T13:29:07,13,,-1,,,20170722,Ruvuma,141,Songea Urban,M,Songea,2001,2,N,Y,6,pastoralist_just-starting,1,1.223311856,0,0,0.664078309,0,0,2.887390165,Most,dairy,2013,2017,long-term,3,active,1
13:03:00.000+03,7/25/17,357947074450462,2017-07-25T12:25:08.583+03,12:25:08,201707251303,Tanzania,000_TZS,'000 TZS,22,2110,1,2110601,Songea,,,pastoralist_just-starting,,1 to 5,,herd_1_5,2013,,,2,,1,N,,,Y,,,,,Y,F,N,married_to,couple,none,41,38,primary,0,1,1,0,1,1,0,0,,own_land,8,0,0,acres,Male Female,,,,,,,8,acres,,Household Hire_labour,flat,Y,no_grazing,,,,,,Y,cattle goats,2,,,,Y,2,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,,,Y,cattle,120,Male,soil_direct,,,,,,,,,Y,,maize millet,2,,,,,Male Female,0,0,1,2,Y,maize millet,200,kg,Urea,,,Y,maize,N,,,N,,,No_dont_grow,N,,Y,fruits plants,jan feb mar jul aug nov dec,regular,Little,,N,,,jul,,,never,never,never,monthly,never,monthly,weekly,,,,,,,,daily,Y,,,,on-farm,,,,daily,Y,,,,bought,,,,weekly,Y,,,,on-farm bought,,,,daily,Y,,,,bought,,,,daily,N,,,,bought Free,,,,daily,Y,,,,bought,,,,daily,Y,,,,bought,,,,weekly,N,,,,bought,,,,weekly,N,,,,bought,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,14,3,0,0,0,15,4,4,4,12,,,-10.7,35.6,1076,4.5509996,1,easy,4,13:33:00.000+03,2017-07-31T16:25:23.046+03,16:25:23,The interview went well,uuid:ea68504f-652b-4568-8b4b-cfe03e4bc8e0,268021,ea68504f-652b-4568-8b4b-cfe03e4bc8e0,2017-07-31T13:29:11,14,,-1,,,20170722,Ruvuma,141,Songea Urban,M,Songea,2013,2,N,Y,6,pastoralist_just-starting,3.56685623,0.815541238,0,0,0,0,0,4.382397467,All,dairy,2013,2016,long-term,3,active,1
14:08:00.000+03,7/25/17,357947074450462,2017-07-25T14:24:38.394+03,14:24:38,201707251408,Tanzania,000_TZS,'000 TZS,22,2110,1,2110713,Songea,,,"pastoralist_non-itm, active vaccinator",,1 to 5,,,0,,,0,,0,N,,,Y,,,,,Y,F,N,married_to,couple,none,50,44,secondary,1,0,2,3,1,1,0,0,,own_land,6,0,0,acres,Male Female,,,,,,,5,acres,,Household Hire_labour,flat slope,Y,no_grazing,,,,,,Y,cattle,1,,,,Y,1,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,Y,cattle,10,Male Female,soil_direct,,,,,,,,,Y,,maize tomato,2,,,,mango oranges beans cassava banana potato,Male Female,2,3,0,2,Y,maize banana potato tomato,500,kg,Urea NPK_171717,,,Y,maize banana potato tomato,N,,,Y,Fuel,,No_dont_grow,N,,Y,fruits honey,jan nov dec,regular,Little,,Y,jan feb,feb,may,,,never,monthly,never,,,,,,,,,,daily,daily,,Y,,on-farm bought,on-farm bought,,,daily,daily,,Y,,on-farm bought,on-farm bought Free,,,weekly,never,,N,,bought,bought,,,daily,daily,,Y,,on-farm bought,on-farm bought,,,weekly,weekly,,N,,bought Free,bought Free,,,daily,daily,,Y,,on-farm bought,on-farm bought,,,weekly,weekly,,N,,bought Free,bought Free,,,weekly,weekly,,Y,,on-farm bought,on-farm bought,,,weekly,weekly,,Y,,bought,bought,,,daily,daily,,Y,,on-farm,on-farm bought,,,N,Y,,,,Cash,,,,Y,ownbusiness gov_institution,2,,2,Half,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,11,3,0,6,0,15,4,4,4,12,,,-10.7,35.7,1065,4.5509996,1,medium,4,14:56:00.000+03,2017-07-31T16:26:40.018+03,16:26:40,Interview went well and respondent was very cooperate,uuid:4ad1e731-e37a-417a-a1fc-c6f299bb5b48,268022,4ad1e731-e37a-417a-a1fc-c6f299bb5b48,2017-07-31T13:29:14,15,,-1,,,20170722,Ruvuma,141,Songea Urban,M,Songea,0,0,N,Y,7,"pastoralist_non-itm, active vaccinator",2.68173162,0,0,0,0,0,0,2.68173162,All,dairy,0,0,inactive,3,active,3
09:57:00.000+03,7/26/17,357947074450462,2017-07-26T10:08:55.912+03,10:08:56,201707260957,Tanzania,000_TZS,'000 TZS,22,2111,2,2111208,Songea,,,dairy_just-starting,,1 to 5,,herd_1_5,2016,,,2,,,N,,,Y,,,,,Y,F,N,child,couple,none,83,53,primary,0,1,0,2,0,1,1,1,,own_land,15,0,0,acres,Male,,,,,,,12,acres,,Household Reciprocal,flat,Y,no_grazing,,,,,,Y,cattle chicken_poultry,2,,,,Y,2,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,Y,cattle,10,Female_Youth_or_Child,soil_direct dispose,,,,,,,Little,,Y,,maize beans banana potato onion,5,,,,maize beans,Male Female Female_Youth_or_Child,1,0,0,5,Y,maize,200,kg,Urea,,,Y,maize beans banana potato onion,N,,,N,,,No_dont_grow,N,,Y,plants medicines,jan feb jun jul aug nov dec,not_important,Little,,Y,jan feb,feb,jun,,,never,never,monthly,,,,,,,,,,daily,weekly,,Y,,on-farm bought,on-farm bought,,,daily,daily,,Y,,on-farm bought,on-farm bought,,,monthly,never,,N,,bought,bought,,,weekly,weekly,,Y,,on-farm,on-farm,,,weekly,monthly,,N,,bought,bought,,,daily,daily,,Y,,on-farm,on-farm,,,weekly,monthly,,N,,on-farm bought,on-farm bought Free,,,monthly,never,,N,,bought,on-farm bought,,,never,never,,N,,on-farm,on-farm,,,daily,daily,,Y,,on-farm,on-farm,,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,11,3,0,6,0,0,4,4,4,12,,,-10.7,35.6,1045,4.5509996,2,medium,4,10:47:00.000+03,2017-07-31T16:27:27.713+03,16:27:27,,uuid:d9fb447f-9b9a-4a80-92c1-808efd7b3639,268023,d9fb447f-9b9a-4a80-92c1-808efd7b3639,2017-07-31T13:29:18,16,,-1,,,20170722,Ruvuma,141,Songea Urban,F,Songea,2016,2,N,Y,2,dairy_just-starting,1,0,0,0,0.18973666,0,0,1.18973666,All,dairy,2016,2016,just-started,6,active,2
11:15:00.000+03,7/26/17,357947074450462,2017-07-26T11:23:40.601+03,11:23:40,201707261115,Tanzania,000_TZS,'000 TZS,22,2111,1,2111205,Songea,,,dairy_just-starting,,1 to 5,,herd_1_5,2016,,,1,,,N,,,Y,,,,,Y,F,N,married_to,couple,none,76,69,primary,0,0,0,1,0,0,1,1,,own_land,5,0,0,acres,Male,,,,,,,3,acres,,Household Hire_labour,flat,N,no_grazing,,,,,,Y,cattle chicken_poultry,2,,,,Y,2,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,Y,cattle,10,Male,soil_direct dispose,,,,,,,All,,Y,,maize cassava,2,,,,,Male Female,0,0,0,2,Y,maize,300,kg,Urea NPK_171717 SA,,,Y,maize cassava,N,,,Y,Fuel,,No_dont_grow,N,,Y,plants medicines mushrooms,jan feb mar apr may jun jul aug sep oct nov dec,regular,UnderHalf,,Y,feb mar,feb,jul,,,never,never,never,never,monthly,monthly,weekly,,,,,,daily,daily,,Y,,on-farm bought,,,,weekly,weekly,,Y,,bought Free,bought,,,monthly,never,,N,,bought Free,bought Free,,,weekly,daily,,Y,,on-farm bought,on-farm bought,,,weekly,weekly,,Y,,bought,bought,,,daily,daily,,Y,,bought Free,bought Free,,,monthly,weekly,,N,,on-farm bought Free,on-farm bought Free,,,weekly,never,,N,,on-farm bought,on-farm bought,,,weekly,monthly,,Y,,on-farm,on-farm,,,never,never,,N,,bought,bought,,,N,N,,,,,,,,Y,remittances,1,,1,Most,food possessions,food possessions invest_farm invest_people,,17,3,0,6,0,15,4,4,4,12,,,-10.7,35.6,1089,4.5509996,1,difficult,2,12:00:00.000+03,2017-07-31T16:26:56.131+03,16:26:56,A wife was afraid giving some details.,uuid:f08f9052-2f9c-486a-a24a-84dc134030f0,268024,f08f9052-2f9c-486a-a24a-84dc134030f0,2017-07-31T13:29:22,17,,-1,,,20170722,Ruvuma,141,Songea Urban,M,Songea,2016,1,N,Y,2,dairy_just-starting,1,0,0,0,1.043551628,0,0,2.043551628,Most,dairy,2016,2016,just-started,6,active,2
13:20:00.000+03,7/26/17,357947074450462,2017-07-26T13:18:02.064+03,13:18:02,201707261320,Tanzania,000_TZS,'000 TZS,22,2114,1,2114404,Songea,,,"dairy_non-itm, inactive vaccinator",,1 to 5,,,,,,0,,,N,,,Y,,,,,Y,F,N,child,couple,man_works_away,50,45,postsecondary,0,0,1,1,1,1,0,0,,own_land,2,0.5,0,acres,Male Female,,,,,,,1,acres,,Hire_labour,flat slope,N,no_grazing,,,,,,Y,cattle chicken_poultry,2,,,,Y,2,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,soil_direct store_enclosed sell,,,UnderHalf,,,UnderHalf,,,Y,,cowpea maize,2,,,,,Female,0,0,0,2,Y,cowpea maize,150,kg,NPK_171717 SA,,,Y,maize,N,,,Y,Timber,,No_dont_grow,N,,N,,,,,,Y,feb,feb,jul,,,never,never,never,never,never,monthly,monthly,monthly,,,,,daily,weekly,,Y,,on-farm bought,on-farm bought,,,weekly,weekly,,Y,,on-farm bought Free,on-farm bought Free,,,monthly,never,,N,,bought,bought,,,daily,weekly,,Y,,on-farm bought,on-farm bought,,,weekly,weekly,,N,,bought,bought,,,daily,daily,,Y,,bought,bought,,,weekly,weekly,,N,,bought Free,bought Free,,,weekly,weekly,,N,,on-farm bought,on-farm bought,,,weekly,weekly,,Y,,on-farm,on-farm,,,daily,weekly,,Y,,on-farm,on-farm,,,N,Y,,,,Cash,,,,Y,gov_institution,1,,1,Most,food possessions invest_farm invest_people,food invest_people,,14,3,0,6,0,15,4,4,4,12,,,-10.7,35.7,1129,4.5509996,1,medium,4,14:14:00.000+03,2017-07-31T16:28:08.391+03,16:28:08,,uuid:5ae3abcb-b0c6-49c1-a4ff-41f6b53d2265,268025,5ae3abcb-b0c6-49c1-a4ff-41f6b53d2265,2017-07-31T13:29:25,18,,-1,,,20170722,Ruvuma,141,Songea Urban,F,Songea,,0,N,Y,4,"dairy_non-itm, inactive vaccinator",1.252982213,0,0,0,12.64911064,0,0,13.90209285,All,dairy,0,0,inactive,1,active,3
11:40:00.000+03,7/30/17,357947074450462,2017-07-27T08:30:11.454+03,08:30:11,201707301140,Tanzania,000_TZS,'000 TZS,17,1053,1,1053306,Njombe,,"Njombe, Lupembe","dairy_non-itm, active vaccinator",,1 to 5,,,0,,,0,,,N,,,Y,,,,,Y,F,N,married_to,couple,none,42,40,primary,0,2,0,0,1,1,0,0,,own_land,5,0,0,acres,Male Female,,,,,,,5,acres,,Household Hire_labour,flat slope,Y,no_grazing,,,,,,Y,cattle,1,,,,Y,1,pigs chicken_poultry,,,,,,,,2,43,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,N,,,,store_enclosed,,,,,,,,,Y,,maize,1,,,,cassava banana potato onion,Male Female,0,1,0,1,Y,maize potato onion,150,kg,Urea,,,Y,maize cassava banana potato onion,N,,,Y,Fuel,,No_dont_grow,N,,N,,,,,,N,,,jun,,,never,never,never,never,never,monthly,monthly,monthly,,,,,,,daily,Y,,,,on-farm,,,,weekly,N,,,,on-farm bought Free,,,,monthly,N,,,,bought,,,,weekly,Y,,,,on-farm bought,,,,monthly,N,,,,on-farm bought Free,,,,daily,Y,,,,on-farm,,,,weekly,Y,,,,on-farm,,,,weekly,N,,,,on-farm,,,,weekly,Y,,,,on-farm,,,,daily,Y,,,,on-farm,,N,N,,,,,,,,N,,,,,,,food possessions invest_farm invest_people,,14,3,0,6,0,15,4,4,4,12,,,-9.3,35.2,1626,4.5509996,1,easy,3,12:29:00.000+03,2017-07-31T16:24:56.288+03,16:24:56,,uuid:abb0de29-e3ca-4aa0-9674-658a0f483845,268027,abb0de29-e3ca-4aa0-9674-658a0f483845,2017-07-31T13:29:31,19,,-1,,,20170722,Njombe,117,Njombe Urban,F,Njombe,0,0,N,Y,3,"dairy_non-itm, active vaccinator",1.252982213,0,0,0.598139512,1.359779394,0,0,3.210901119,Most,dairy,0,0,inactive,2,active,3
10:05:00.000+03,7/30/17,357947074450462,2017-07-27T10:37:42.214+03,10:37:42,201707301005,Tanzania,000_TZS,'000 TZS,17,1053,1,1053901,Njombe,,,dairy_long-term,,6 to 20,,herd_1_5,2015,,,2,,,N,,,Y,,,,,Y,M,Y,,couple,man_works_away,46,38,primary,1,1,1,1,1,1,0,0,,own_land,10,0,1,acres,Male Female,,,,,,,6,acres,,Household Hire_labour,flat,N,no_grazing,,,,,,Y,cattle chicken_poultry,2,,,,Y,2,pigs,,,,,,,,2,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,Y,cattle,20,Male,soil_direct dispose,,,,,,,Little,,Y,,maize fodder_grass,2,,,,ground_nut,Male Female,0,0,1,2,Y,maize,300,kg,Urea DAP SA,,,Y,maize fodder_grass,N,,,Y,Timber,,No_dont_grow,N,,N,,,,,,Y,feb mar,mar,jul,,,never,never,never,monthly,monthly,monthly,monthly,never,never,,,,daily,weekly,,Y,,on-farm,on-farm,,,daily,daily,,Y,,on-farm,on-farm,,,weekly,monthly,,N,,on-farm bought,on-farm bought,,,daily,daily,,Y,,on-farm bought,on-farm bought,,,weekly,weekly,,Y,,on-farm bought,on-farm bought,,,daily,daily,,Y,,on-farm bought,on-farm bought,,,weekly,monthly,,Y,,on-farm bought,,,,weekly,monthly,,N,,on-farm,on-farm,,,weekly,weekly,,N,,on-farm,on-farm,,,daily,weekly,,Y,,on-farm,on-farm,,,N,N,,,,,,,,Y,ownbusiness,1,,1,Half,food possessions invest_farm invest_people,food possessions invest_farm invest_people,,11,3,0,6,0,15,4,4,4,12,,,-9.1,34.8,1816,4.5509996,1,medium,4,11:10:00.000+03,2017-07-31T16:24:47.472+03,16:24:47,,uuid:32173ac2-e19a-4f18-9ca0-f26974152d9e,268028,32173ac2-e19a-4f18-9ca0-f26974152d9e,2017-07-31T13:29:35,20,,-1,,,20170722,Njombe,117,Njombe Urban,M,Njombe,2015,2,N,Y,1,dairy_long-term,2.252982213,0,0,0.598139512,2.213594362,0,0,5.064716087,All,dairy,2015,2016,long-term,2,active,1
